Created as New Dataset,Sample 014 By iruser Date Tuesday, March 24 2026
cm-1,%T
3353.00,53.52
3352.00,53.45
3351.00,53.39
3350.00,53.33
3349.00,53.27
3348.00,53.21
3347.00,53.15
3346.00,53.08
3345.00,53.02
3344.00,52.96
3343.00,52.91
3342.00,52.86
3341.00,52.81
3340.00,52.76
3339.00,52.71
3338.00,52.66
3337.00,52.62
3336.00,52.57
3335.00,52.52
3334.00,52.47
3333.00,52.42
3332.00,52.38
3331.00,52.33
3330.00,52.28
3329.00,52.23
3328.00,52.18
3327.00,52.13
3326.00,52.09
3325.00,52.06
3324.00,52.02
3323.00,51.99
3322.00,51.95
3321.00,51.91
3320.00,51.88
3319.00,51.84
3318.00,51.80
3317.00,51.76
3316.00,51.73
3315.00,51.69
3314.00,51.66
3313.00,51.63
3312.00,51.59
3311.00,51.56
3310.00,51.53
3309.00,51.49
3308.00,51.45
3307.00,51.42
3306.00,51.39
3305.00,51.37
3304.00,51.35
3303.00,51.33
3302.00,51.31
3301.00,51.29
3300.00,51.26
3299.00,51.23
3298.00,51.20
3297.00,51.18
3296.00,51.16
3295.00,51.14
3294.00,51.12
3293.00,51.10
3292.00,51.08
3291.00,51.06
3290.00,51.05
3289.00,51.03
3288.00,51.02
3287.00,51.00
3286.00,50.99
3285.00,50.98
3284.00,50.97
3283.00,50.96
3282.00,50.95
3281.00,50.93
3280.00,50.92
3279.00,50.91
3278.00,50.90
3277.00,50.88
3276.00,50.88
3275.00,50.87
3274.00,50.87
3273.00,50.86
3272.00,50.86
3271.00,50.85
3270.00,50.86
3269.00,50.86
3268.00,50.87
3267.00,50.87
3266.00,50.87
3265.00,50.88
3264.00,50.89
3263.00,50.90
3262.00,50.91
3261.00,50.92
3260.00,50.94
3259.00,50.95
3258.00,50.96
3257.00,50.97
3256.00,50.98
3255.00,50.99
3254.00,51.01
3253.00,51.03
3252.00,51.06
3251.00,51.08
3250.00,51.11
3249.00,51.13
3248.00,51.15
3247.00,51.17
3246.00,51.21
3245.00,51.24
3244.00,51.28
3243.00,51.32
3242.00,51.36
3241.00,51.40
3240.00,51.43
3239.00,51.47
3238.00,51.51
3237.00,51.55
3236.00,51.59
3235.00,51.63
3234.00,51.68
3233.00,51.74
3232.00,51.80
3231.00,51.86
3230.00,51.92
3229.00,51.98
3228.00,52.04
3227.00,52.10
3226.00,52.17
3225.00,52.23
3224.00,52.29
3223.00,52.35
3222.00,52.42
3221.00,52.49
3220.00,52.57
3219.00,52.65
3218.00,52.73
3217.00,52.81
3216.00,52.89
3215.00,52.98
3214.00,53.06
3213.00,53.14
3212.00,53.23
3211.00,53.32
3210.00,53.41
3209.00,53.50
3208.00,53.60
3207.00,53.69
3206.00,53.79
3205.00,53.89
3204.00,53.99
3203.00,54.09
3202.00,54.20
3201.00,54.31
3200.00,54.42
3199.00,54.53
3198.00,54.64
3197.00,54.75
3196.00,54.86
3195.00,54.97
3194.00,55.09
3193.00,55.20
3192.00,55.32
3191.00,55.45
3190.00,55.58
3189.00,55.71
3188.00,55.83
3187.00,55.96
3186.00,56.09
3185.00,56.22
3184.00,56.35
3183.00,56.49
3182.00,56.63
3181.00,56.77
3180.00,56.91
3179.00,57.05
3178.00,57.19
3177.00,57.33
3176.00,57.47
3175.00,57.62
3174.00,57.76
3173.00,57.91
3172.00,58.06
3171.00,58.21
3170.00,58.37
3169.00,58.52
3168.00,58.68
3167.00,58.84
3166.00,59.00
3165.00,59.15
3164.00,59.32
3163.00,59.48
3162.00,59.64
3161.00,59.81
3160.00,59.98
3159.00,60.14
3158.00,60.30
3157.00,60.46
3156.00,60.63
3155.00,60.79
3154.00,60.96
3153.00,61.13
3152.00,61.30
3151.00,61.48
3150.00,61.66
3149.00,61.84
3148.00,62.02
3147.00,62.20
3146.00,62.38
3145.00,62.56
3144.00,62.74
3143.00,62.92
3142.00,63.10
3141.00,63.28
3140.00,63.46
3139.00,63.65
3138.00,63.83
3137.00,64.02
3136.00,64.21
3135.00,64.39
3134.00,64.57
3133.00,64.76
3132.00,64.94
3131.00,65.12
3130.00,65.31
3129.00,65.50
3128.00,65.69
3127.00,65.88
3126.00,66.07
3125.00,66.26
3124.00,66.46
3123.00,66.65
3122.00,66.83
3121.00,67.02
3120.00,67.22
3119.00,67.41
3118.00,67.60
3117.00,67.79
3116.00,67.99
3115.00,68.18
3114.00,68.38
3113.00,68.57
3112.00,68.77
3111.00,68.97
3110.00,69.16
3109.00,69.35
3108.00,69.54
3107.00,69.73
3106.00,69.93
3105.00,70.12
3104.00,70.31
3103.00,70.51
3102.00,70.70
3101.00,70.90
3100.00,71.09
3099.00,71.29
3098.00,71.48
3097.00,71.67
3096.00,71.86
3095.00,72.05
3094.00,72.24
3093.00,72.43
3092.00,72.63
3091.00,72.82
3090.00,73.02
3089.00,73.21
3088.00,73.40
3087.00,73.59
3086.00,73.77
3085.00,73.96
3084.00,74.15
3083.00,74.33
3082.00,74.51
3081.00,74.70
3080.00,74.88
3079.00,75.08
3078.00,75.27
3077.00,75.47
3076.00,75.66
3075.00,75.85
3074.00,76.03
3073.00,76.21
3072.00,76.39
3071.00,76.57
3070.00,76.75
3069.00,76.93
3068.00,77.11
3067.00,77.29
3066.00,77.47
3065.00,77.65
3064.00,77.83
3063.00,78.02
3062.00,78.19
3061.00,78.37
3060.00,78.54
3059.00,78.72
3058.00,78.89
3057.00,79.06
3056.00,79.23
3055.00,79.40
3054.00,79.56
3053.00,79.73
3052.00,79.90
3051.00,80.07
3050.00,80.23
3049.00,80.40
3048.00,80.56
3047.00,80.73
3046.00,80.89
3045.00,81.05
3044.00,81.21
3043.00,81.36
3042.00,81.52
3041.00,81.68
3040.00,81.84
3039.00,82.00
3038.00,82.15
3037.00,82.30
3036.00,82.44
3035.00,82.59
3034.00,82.74
3033.00,82.88
3032.00,83.03
3031.00,83.17
3030.00,83.32
3029.00,83.46
3028.00,83.60
3027.00,83.74
3026.00,83.87
3025.00,84.00
3024.00,84.13
3023.00,84.25
3022.00,84.38
3021.00,84.50
3020.00,84.63
3019.00,84.76
3018.00,84.88
3017.00,84.99
3016.00,85.10
3015.00,85.20
3014.00,85.30
3013.00,85.40
3012.00,85.49
3011.00,85.59
3010.00,85.68
3009.00,85.76
3008.00,85.85
3007.00,85.94
3006.00,86.02
3005.00,86.10
3004.00,86.17
3003.00,86.23
3002.00,86.29
3001.00,86.35
3000.00,86.40
2999.00,86.44
2998.00,86.48
2997.00,86.50
2996.00,86.53
2995.00,86.55
2994.00,86.57
2993.00,86.58
2992.00,86.58
2991.00,86.58
2990.00,86.57
2989.00,86.54
2988.00,86.52
2987.00,86.49
2986.00,86.46
2985.00,86.42
2984.00,86.38
2983.00,86.32
2982.00,86.27
2981.00,86.22
2980.00,86.16
2979.00,86.11
2978.00,86.05
2977.00,85.99
2976.00,85.92
2975.00,85.86
2974.00,85.79
2973.00,85.73
2972.00,85.67
2971.00,85.61
2970.00,85.55
2969.00,85.49
2968.00,85.41
2967.00,85.34
2966.00,85.26
2965.00,85.17
2964.00,85.08
2963.00,84.98
2962.00,84.87
2961.00,84.75
2960.00,84.62
2959.00,84.49
2958.00,84.36
2957.00,84.21
2956.00,84.06
2955.00,83.90
2954.00,83.73
2953.00,83.56
2952.00,83.39
2951.00,83.22
2950.00,83.05
2949.00,82.88
2948.00,82.71
2947.00,82.54
2946.00,82.37
2945.00,82.21
2944.00,82.06
2943.00,81.91
2942.00,81.77
2941.00,81.63
2940.00,81.51
2939.00,81.41
2938.00,81.32
2937.00,81.25
2936.00,81.19
2935.00,81.15
2934.00,81.12
2933.00,81.10
2932.00,81.10
2931.00,81.11
2930.00,81.12
2929.00,81.15
2928.00,81.19
2927.00,81.24
2926.00,81.30
2925.00,81.37
2924.00,81.46
2923.00,81.55
2922.00,81.64
2921.00,81.74
2920.00,81.83
2919.00,81.93
2918.00,82.03
2917.00,82.12
2916.00,82.21
2915.00,82.28
2914.00,82.35
2913.00,82.42
2912.00,82.49
2911.00,82.55
2910.00,82.60
2909.00,82.65
2908.00,82.69
2907.00,82.74
2906.00,82.78
2905.00,82.81
2904.00,82.83
2903.00,82.85
2902.00,82.87
2901.00,82.89
2900.00,82.90
2899.00,82.92
2898.00,82.93
2897.00,82.94
2896.00,82.95
2895.00,82.95
2894.00,82.96
2893.00,82.97
2892.00,82.98
2891.00,83.00
2890.00,83.02
2889.00,83.05
2888.00,83.08
2887.00,83.12
2886.00,83.17
2885.00,83.22
2884.00,83.28
2883.00,83.35
2882.00,83.44
2881.00,83.53
2880.00,83.63
2879.00,83.73
2878.00,83.85
2877.00,83.96
2876.00,84.09
2875.00,84.21
2874.00,84.35
2873.00,84.48
2872.00,84.62
2871.00,84.76
2870.00,84.89
2869.00,85.02
2868.00,85.16
2867.00,85.29
2866.00,85.42
2865.00,85.56
2864.00,85.68
2863.00,85.81
2862.00,85.93
2861.00,86.05
2860.00,86.17
2859.00,86.29
2858.00,86.41
2857.00,86.52
2856.00,86.64
2855.00,86.76
2854.00,86.88
2853.00,87.00
2852.00,87.12
2851.00,87.24
2850.00,87.37
2849.00,87.49
2848.00,87.61
2847.00,87.73
2846.00,87.84
2845.00,87.96
2844.00,88.07
2843.00,88.19
2842.00,88.30
2841.00,88.41
2840.00,88.51
2839.00,88.61
2838.00,88.72
2837.00,88.82
2836.00,88.93
2835.00,89.04
2834.00,89.14
2833.00,89.24
2832.00,89.33
2831.00,89.42
2830.00,89.51
2829.00,89.60
2828.00,89.68
2827.00,89.77
2826.00,89.86
2825.00,89.95
2824.00,90.03
2823.00,90.11
2822.00,90.18
2821.00,90.26
2820.00,90.33
2819.00,90.41
2818.00,90.49
2817.00,90.57
2816.00,90.65
2815.00,90.72
2814.00,90.79
2813.00,90.86
2812.00,90.93
2811.00,90.99
2810.00,91.06
2809.00,91.12
2808.00,91.18
2807.00,91.24
2806.00,91.30
2805.00,91.36
2804.00,91.42
2803.00,91.47
2802.00,91.53
2801.00,91.59
2800.00,91.64
2799.00,91.70
2798.00,91.76
2797.00,91.81
2796.00,91.87
2795.00,91.92
2794.00,91.97
2793.00,92.02
2792.00,92.07
2791.00,92.12
2790.00,92.17
2789.00,92.22
2788.00,92.26
2787.00,92.31
2786.00,92.35
