Created as New Dataset,Sample 005 By iruser Date Tuesday, March 24 2026
cm-1,%T
3495.00,72.65
3494.00,72.46
3493.00,72.27
3492.00,72.08
3491.00,71.90
3490.00,71.71
3489.00,71.52
3488.00,71.32
3487.00,71.13
3486.00,70.95
3485.00,70.77
3484.00,70.59
3483.00,70.40
3482.00,70.21
3481.00,70.02
3480.00,69.84
3479.00,69.66
3478.00,69.48
3477.00,69.30
3476.00,69.13
3475.00,68.95
3474.00,68.77
3473.00,68.59
3472.00,68.41
3471.00,68.22
3470.00,68.04
3469.00,67.86
3468.00,67.68
3467.00,67.50
3466.00,67.33
3465.00,67.16
3464.00,66.98
3463.00,66.81
3462.00,66.64
3461.00,66.46
3460.00,66.29
3459.00,66.12
3458.00,65.95
3457.00,65.78
3456.00,65.61
3455.00,65.43
3454.00,65.26
3453.00,65.09
3452.00,64.93
3451.00,64.76
3450.00,64.60
3449.00,64.43
3448.00,64.26
3447.00,64.09
3446.00,63.92
3445.00,63.76
3444.00,63.60
3443.00,63.44
3442.00,63.27
3441.00,63.11
3440.00,62.95
3439.00,62.78
3438.00,62.62
3437.00,62.46
3436.00,62.30
3435.00,62.15
3434.00,62.00
3433.00,61.84
3432.00,61.68
3431.00,61.53
3430.00,61.37
3429.00,61.22
3428.00,61.08
3427.00,60.93
3426.00,60.79
3425.00,60.64
3424.00,60.49
3423.00,60.35
3422.00,60.20
3421.00,60.05
3420.00,59.90
3419.00,59.76
3418.00,59.62
3417.00,59.48
3416.00,59.33
3415.00,59.19
3414.00,59.04
3413.00,58.90
3412.00,58.76
3411.00,58.62
3410.00,58.49
3409.00,58.36
3408.00,58.23
3407.00,58.11
3406.00,57.98
3405.00,57.84
3404.00,57.70
3403.00,57.56
3402.00,57.43
3401.00,57.30
3400.00,57.18
3399.00,57.06
3398.00,56.94
3397.00,56.81
3396.00,56.69
3395.00,56.57
3394.00,56.45
3393.00,56.33
3392.00,56.21
3391.00,56.10
3390.00,55.99
3389.00,55.88
3388.00,55.78
3387.00,55.67
3386.00,55.56
3385.00,55.45
3384.00,55.34
3383.00,55.23
3382.00,55.12
3381.00,55.02
