Created as New Dataset,Sample 002 By iruser Date Tuesday, March 24 2026
cm-1,%T
3410.00,59.14
3409.00,59.01
3408.00,58.89
3407.00,58.76
3406.00,58.64
3405.00,58.51
3404.00,58.37
3403.00,58.23
3402.00,58.10
3401.00,57.97
3400.00,57.85
3399.00,57.73
3398.00,57.62
3397.00,57.50
3396.00,57.38
3395.00,57.26
3394.00,57.14
3393.00,57.02
3392.00,56.91
3391.00,56.80
3390.00,56.70
3389.00,56.60
3388.00,56.50
3387.00,56.40
3386.00,56.29
3385.00,56.18
3384.00,56.07
3383.00,55.96
3382.00,55.86
3381.00,55.75
3380.00,55.65
3379.00,55.55
3378.00,55.46
3377.00,55.37
3376.00,55.28
3375.00,55.19
3374.00,55.10
3373.00,55.00
3372.00,54.90
3371.00,54.81
3370.00,54.72
3369.00,54.63
3368.00,54.55
3367.00,54.47
3366.00,54.39
3365.00,54.31
3364.00,54.24
3363.00,54.17
3362.00,54.10
3361.00,54.02
3360.00,53.95
3359.00,53.87
3358.00,53.80
3357.00,53.74
3356.00,53.67
3355.00,53.60
3354.00,53.54
3353.00,53.47
3352.00,53.40
3351.00,53.33
3350.00,53.27
3349.00,53.22
3348.00,53.16
3347.00,53.11
3346.00,53.05
3345.00,52.98
3344.00,52.92
3343.00,52.86
3342.00,52.81
3341.00,52.75
3340.00,52.70
3339.00,52.65
3338.00,52.60
3337.00,52.55
3336.00,52.51
3335.00,52.47
3334.00,52.43
3333.00,52.40
3332.00,52.35
3331.00,52.31
3330.00,52.26
3329.00,52.21
3328.00,52.17
3327.00,52.12
3326.00,52.09
3325.00,52.05
3324.00,52.02
3323.00,51.99
3322.00,51.96
3321.00,51.93
3320.00,51.89
3319.00,51.86
3318.00,51.83
3317.00,51.80
3316.00,51.76
3315.00,51.74
3314.00,51.71
3313.00,51.67
3312.00,51.64
3311.00,51.61
3310.00,51.59
3309.00,51.56
3308.00,51.53
3307.00,51.51
3306.00,51.49
3305.00,51.48
3304.00,51.46
3303.00,51.44
3302.00,51.42
3301.00,51.40
3300.00,51.38
3299.00,51.36
3298.00,51.34
3297.00,51.32
3296.00,51.31
3295.00,51.29
3294.00,51.27
3293.00,51.25
3292.00,51.24
3291.00,51.23
3290.00,51.23
3289.00,51.22
3288.00,51.22
3287.00,51.22
3286.00,51.21
3285.00,51.20
3284.00,51.19
3283.00,51.18
3282.00,51.18
3281.00,51.18
3280.00,51.18
3279.00,51.18
3278.00,51.17
3277.00,51.16
3276.00,51.16
3275.00,51.16
3274.00,51.16
3273.00,51.16
3272.00,51.16
3271.00,51.17
3270.00,51.18
3269.00,51.19
3268.00,51.20
3267.00,51.21
3266.00,51.22
3265.00,51.23
3264.00,51.24
3263.00,51.26
3262.00,51.29
3261.00,51.31
3260.00,51.33
3259.00,51.34
3258.00,51.36
3257.00,51.38
3256.00,51.41
3255.00,51.44
3254.00,51.47
3253.00,51.49
3252.00,51.52
3251.00,51.54
3250.00,51.57
3249.00,51.60
3248.00,51.63
3247.00,51.67
3246.00,51.71
3245.00,51.76
3244.00,51.80
3243.00,51.84
3242.00,51.88
3241.00,51.93
3240.00,51.97
3239.00,52.02
3238.00,52.07
3237.00,52.12
3236.00,52.17
3235.00,52.23
3234.00,52.29
3233.00,52.35
3232.00,52.41
3231.00,52.47
3230.00,52.53
3229.00,52.60
3228.00,52.67
3227.00,52.74
3226.00,52.81
3225.00,52.88
3224.00,52.96
3223.00,53.03
3222.00,53.11
3221.00,53.19
3220.00,53.27
3219.00,53.35
3218.00,53.43
3217.00,53.51
3216.00,53.60
3215.00,53.70
3214.00,53.79
3213.00,53.88
3212.00,53.97
3211.00,54.06
3210.00,54.16
3209.00,54.26
3208.00,54.36
3207.00,54.47
3206.00,54.58
3205.00,54.68
3204.00,54.79
3203.00,54.90
3202.00,55.01
3201.00,55.12
3200.00,55.23
3199.00,55.34
3198.00,55.46
3197.00,55.58
3196.00,55.70
3195.00,55.82
3194.00,55.94
3193.00,56.07
3192.00,56.20
3191.00,56.33
3190.00,56.46
3189.00,56.59
3188.00,56.72
3187.00,56.86
3186.00,57.00
3185.00,57.14
3184.00,57.28
3183.00,57.41
3182.00,57.55
3181.00,57.68
3180.00,57.83
3179.00,57.98
3178.00,58.13
3177.00,58.28
3176.00,58.43
3175.00,58.58
3174.00,58.74
3173.00,58.89
3172.00,59.05
3171.00,59.20
3170.00,59.36
3169.00,59.52
3168.00,59.68
3167.00,59.84
3166.00,60.00
3165.00,60.16
3164.00,60.33
3163.00,60.49
3162.00,60.66
3161.00,60.82
3160.00,60.99
3159.00,61.15
3158.00,61.32
3157.00,61.49
3156.00,61.66
3155.00,61.83
3154.00,62.00
3153.00,62.17
3152.00,62.35
3151.00,62.53
3150.00,62.71
3149.00,62.89
3148.00,63.07
3147.00,63.26
3146.00,63.44
3145.00,63.62
3144.00,63.81
3143.00,63.99
3142.00,64.17
3141.00,64.35
3140.00,64.53
3139.00,64.72
3138.00,64.90
3137.00,65.09
3136.00,65.28
3135.00,65.46
3134.00,65.65
3133.00,65.83
3132.00,66.02
3131.00,66.21
3130.00,66.40
3129.00,66.59
3128.00,66.79
3127.00,66.98
3126.00,67.17
3125.00,67.36
3124.00,67.55
3123.00,67.73
3122.00,67.92
3121.00,68.11
3120.00,68.30
3119.00,68.49
3118.00,68.68
3117.00,68.87
3116.00,69.07
3115.00,69.26
3114.00,69.46
3113.00,69.66
3112.00,69.86
3111.00,70.05
3110.00,70.24
3109.00,70.43
3108.00,70.62
3107.00,70.81
3106.00,71.00
3105.00,71.20
3104.00,71.39
3103.00,71.58
3102.00,71.78
3101.00,71.97
3100.00,72.16
3099.00,72.35
3098.00,72.54
3097.00,72.73
3096.00,72.92
3095.00,73.11
3094.00,73.30
3093.00,73.49
3092.00,73.67
3091.00,73.86
3090.00,74.04
3089.00,74.23
3088.00,74.42
3087.00,74.61
3086.00,74.79
3085.00,74.98
3084.00,75.16
3083.00,75.35
3082.00,75.53
3081.00,75.71
3080.00,75.89
3079.00,76.08
3078.00,76.26
3077.00,76.45
3076.00,76.63
3075.00,76.82
3074.00,77.00
3073.00,77.17
3072.00,77.35
3071.00,77.52
3070.00,77.70
3069.00,77.87
3068.00,78.05
3067.00,78.23
3066.00,78.40
3065.00,78.58
3064.00,78.76
3063.00,78.93
3062.00,79.10
3061.00,79.27
3060.00,79.44
3059.00,79.61
3058.00,79.77
3057.00,79.94
3056.00,80.11
3055.00,80.27
3054.00,80.43
3053.00,80.59
3052.00,80.76
3051.00,80.93
3050.00,81.09
3049.00,81.26
3048.00,81.42
3047.00,81.57
3046.00,81.72
3045.00,81.87
3044.00,82.03
3043.00,82.19
3042.00,82.34
3041.00,82.49
3040.00,82.63
3039.00,82.77
3038.00,82.92
3037.00,83.06
3036.00,83.21
3035.00,83.35
3034.00,83.48
3033.00,83.62
3032.00,83.76
3031.00,83.90
3030.00,84.04
3029.00,84.17
3028.00,84.30
3027.00,84.42
3026.00,84.54
3025.00,84.66
3024.00,84.79
