Created as New Dataset,Sample 001 By iruser Date Tuesday, March 24 2026
cm-1,%T
3572.00,87.67
3571.00,87.50
3570.00,87.33
3569.00,87.14
3568.00,86.94
3567.00,86.74
3566.00,86.54
3565.00,86.35
3564.00,86.18
3563.00,86.01
3562.00,85.83
3561.00,85.66
3560.00,85.48
3559.00,85.30
3558.00,85.11
3557.00,84.92
3556.00,84.74
3555.00,84.56
3554.00,84.37
3553.00,84.17
3552.00,83.98
3551.00,83.79
3550.00,83.60
3549.00,83.41
3548.00,83.22
3547.00,83.01
3546.00,82.81
3545.00,82.61
3544.00,82.42
3543.00,82.23
3542.00,82.05
3541.00,81.86
3540.00,81.67
3539.00,81.48
3538.00,81.29
3537.00,81.10
3536.00,80.90
3535.00,80.71
3534.00,80.51
3533.00,80.32
3532.00,80.13
3531.00,79.93
3530.00,79.74
3529.00,79.55
3528.00,79.35
3527.00,79.16
3526.00,78.96
3525.00,78.76
3524.00,78.56
3523.00,78.36
3522.00,78.16
3521.00,77.97
3520.00,77.78
3519.00,77.59
3518.00,77.40
3517.00,77.20
3516.00,77.01
3515.00,76.82
3514.00,76.63
3513.00,76.45
3512.00,76.26
3511.00,76.07
3510.00,75.88
3509.00,75.68
3508.00,75.48
3507.00,75.29
3506.00,75.10
3505.00,74.90
3504.00,74.71
3503.00,74.51
3502.00,74.32
3501.00,74.13
3500.00,73.94
3499.00,73.75
3498.00,73.56
3497.00,73.37
3496.00,73.18
3495.00,73.00
3494.00,72.82
3493.00,72.64
3492.00,72.46
3491.00,72.28
3490.00,72.09
3489.00,71.90
3488.00,71.71
3487.00,71.53
3486.00,71.35
3485.00,71.17
3484.00,70.99
3483.00,70.80
3482.00,70.61
3481.00,70.42
3480.00,70.23
3479.00,70.05
3478.00,69.88
3477.00,69.70
3476.00,69.53
3475.00,69.35
3474.00,69.17
3473.00,68.99
3472.00,68.81
3471.00,68.62
3470.00,68.45
3469.00,68.27
3468.00,68.09
3467.00,67.92
3466.00,67.75
3465.00,67.58
3464.00,67.41
3463.00,67.23
3462.00,67.05
3461.00,66.87
3460.00,66.70
3459.00,66.54
3458.00,66.37
3457.00,66.20
3456.00,66.02
3455.00,65.85
3454.00,65.68
3453.00,65.51
3452.00,65.35
3451.00,65.19
3450.00,65.02
3449.00,64.85
3448.00,64.68
3447.00,64.52
3446.00,64.35
3445.00,64.19
3444.00,64.03
3443.00,63.87
3442.00,63.70
3441.00,63.54
3440.00,63.38
3439.00,63.21
3438.00,63.05
3437.00,62.90
3436.00,62.74
3435.00,62.59
3434.00,62.43
3433.00,62.28
3432.00,62.12
3431.00,61.97
3430.00,61.82
3429.00,61.67
3428.00,61.52
3427.00,61.37
3426.00,61.22
3425.00,61.08
3424.00,60.93
3423.00,60.79
3422.00,60.64
3421.00,60.49
3420.00,60.34
3419.00,60.20
3418.00,60.06
3417.00,59.92
3416.00,59.78
3415.00,59.63
3414.00,59.49
3413.00,59.34
3412.00,59.20
3411.00,59.06
3410.00,58.93
3409.00,58.80
3408.00,58.67
3407.00,58.54
3406.00,58.41
3405.00,58.28
3404.00,58.15
3403.00,58.01
3402.00,57.87
3401.00,57.74
3400.00,57.62
3399.00,57.50
3398.00,57.38
3397.00,57.26
3396.00,57.14
3395.00,57.01
3394.00,56.89
3393.00,56.77
3392.00,56.66
3391.00,56.56
3390.00,56.45
3389.00,56.35
3388.00,56.23
3387.00,56.12
3386.00,56.01
3385.00,55.91
3384.00,55.80
3383.00,55.70
3382.00,55.60
3381.00,55.49
3380.00,55.39
3379.00,55.29
3378.00,55.19
3377.00,55.09
3376.00,55.00
3375.00,54.91
3374.00,54.81
3373.00,54.71
3372.00,54.61
3371.00,54.51
3370.00,54.42
3369.00,54.33
3368.00,54.25
3367.00,54.17
3366.00,54.09
3365.00,54.01
3364.00,53.93
3363.00,53.85
3362.00,53.77
3361.00,53.69
3360.00,53.62
3359.00,53.55
3358.00,53.48
3357.00,53.41
3356.00,53.34
3355.00,53.27
3354.00,53.20
3353.00,53.12
3352.00,53.05
3351.00,52.98
3350.00,52.92
3349.00,52.86
3348.00,52.81
3347.00,52.75
3346.00,52.69
3345.00,52.63
3344.00,52.57
3343.00,52.51
3342.00,52.46
3341.00,52.40
3340.00,52.35
3339.00,52.30
3338.00,52.25
3337.00,52.20
3336.00,52.16
3335.00,52.11
3334.00,52.07
3333.00,52.02
3332.00,51.97
3331.00,51.92
3330.00,51.88
3329.00,51.84
3328.00,51.80
3327.00,51.76
3326.00,51.72
3325.00,51.68
3324.00,51.64
3323.00,51.61
3322.00,51.57
3321.00,51.54
3320.00,51.50
3319.00,51.46
3318.00,51.43
3317.00,51.40
3316.00,51.37
3315.00,51.34
3314.00,51.31
3313.00,51.29
3312.00,51.26
3311.00,51.23
3310.00,51.20
3309.00,51.16
3308.00,51.13
3307.00,51.10
3306.00,51.07
3305.00,51.06
3304.00,51.04
3303.00,51.03
3302.00,51.01
3301.00,50.99
3300.00,50.96
3299.00,50.94
3298.00,50.93
3297.00,50.91
3296.00,50.89
3295.00,50.87
3294.00,50.85
3293.00,50.83
3292.00,50.82
3291.00,50.81
3290.00,50.80
3289.00,50.79
3288.00,50.78
3287.00,50.77
3286.00,50.76
3285.00,50.75
3284.00,50.75
3283.00,50.75
3282.00,50.75
3281.00,50.75
3280.00,50.74
3279.00,50.74
3278.00,50.74
3277.00,50.73
3276.00,50.73
3275.00,50.73
3274.00,50.73
3273.00,50.73
3272.00,50.73
3271.00,50.74
3270.00,50.74
3269.00,50.75
3268.00,50.77
3267.00,50.78
3266.00,50.79
3265.00,50.80
3264.00,50.81
3263.00,50.82
3262.00,50.84
3261.00,50.86
3260.00,50.88
3259.00,50.89
3258.00,50.91
3257.00,50.93
3256.00,50.96
3255.00,50.98
3254.00,51.01
3253.00,51.04
3252.00,51.06
3251.00,51.09
3250.00,51.12
3249.00,51.16
3248.00,51.19
3247.00,51.23
3246.00,51.28
3245.00,51.32
3244.00,51.36
3243.00,51.41
3242.00,51.45
3241.00,51.50
3240.00,51.54
3239.00,51.59
3238.00,51.63
3237.00,51.68
3236.00,51.73
3235.00,51.78
3234.00,51.84
3233.00,51.90
3232.00,51.97
3231.00,52.04
3230.00,52.11
3229.00,52.17
3228.00,52.23
3227.00,52.30
3226.00,52.36
3225.00,52.44
3224.00,52.51
3223.00,52.59
3222.00,52.67
3221.00,52.74
3220.00,52.82
3219.00,52.90
3218.00,52.99
3217.00,53.08
3216.00,53.17
3215.00,53.27
3214.00,53.35
3213.00,53.44
3212.00,53.54
3211.00,53.63
3210.00,53.73
3209.00,53.84
3208.00,53.94
3207.00,54.04
3206.00,54.15
3205.00,54.26
3204.00,54.36
3203.00,54.47
3202.00,54.58
3201.00,54.70
3200.00,54.81
3199.00,54.93
3198.00,55.05
3197.00,55.17
3196.00,55.28
3195.00,55.40
3194.00,55.52
3193.00,55.65
3192.00,55.78
3191.00,55.91
3190.00,56.04
3189.00,56.18
3188.00,56.31
3187.00,56.45
3186.00,56.58
3185.00,56.72
3184.00,56.86
3183.00,57.00
3182.00,57.14
3181.00,57.28
3180.00,57.43
3179.00,57.58
3178.00,57.73
3177.00,57.88
3176.00,58.03
3175.00,58.18
3174.00,58.34
3173.00,58.49
3172.00,58.66
3171.00,58.82
3170.00,58.98
3169.00,59.13
3168.00,59.29
3167.00,59.45
3166.00,59.62
3165.00,59.78
3164.00,59.95
3163.00,60.11
3162.00,60.28
3161.00,60.45
3160.00,60.62
3159.00,60.79
3158.00,60.96
3157.00,61.14
3156.00,61.31
3155.00,61.48
3154.00,61.66
3153.00,61.83
3152.00,62.01
3151.00,62.19
3150.00,62.38
3149.00,62.56
3148.00,62.75
3147.00,62.93
3146.00,63.11
3145.00,63.29
3144.00,63.47
3143.00,63.65
3142.00,63.84
3141.00,64.02
3140.00,64.21
3139.00,64.41
3138.00,64.60
3137.00,64.79
3136.00,64.98
3135.00,65.18
3134.00,65.37
3133.00,65.55
3132.00,65.74
3131.00,65.92
3130.00,66.11
3129.00,66.30
3128.00,66.50
3127.00,66.69
3126.00,66.89
3125.00,67.09
3124.00,67.28
3123.00,67.47
3122.00,67.66
3121.00,67.85
3120.00,68.04
3119.00,68.24
3118.00,68.43
3117.00,68.63
3116.00,68.83
3115.00,69.03
3114.00,69.23
3113.00,69.42
3112.00,69.62
3111.00,69.82
3110.00,70.02
3109.00,70.22
3108.00,70.42
3107.00,70.61
3106.00,70.81
3105.00,71.00
3104.00,71.20
3103.00,71.39
3102.00,71.59
3101.00,71.78
3100.00,71.98
3099.00,72.17
3098.00,72.37
3097.00,72.56
3096.00,72.75
3095.00,72.94
3094.00,73.14
3093.00,73.33
3092.00,73.53
3091.00,73.72
3090.00,73.91
3089.00,74.11
3088.00,74.30
3087.00,74.49
3086.00,74.68
3085.00,74.86
3084.00,75.05
3083.00,75.24
3082.00,75.42
3081.00,75.61
3080.00,75.80
3079.00,75.99
3078.00,76.18
3077.00,76.37
3076.00,76.56
3075.00,76.74
3074.00,76.92
3073.00,77.10
3072.00,77.28
3071.00,77.46
3070.00,77.64
3069.00,77.82
3068.00,78.00
3067.00,78.18
3066.00,78.36
3065.00,78.54
3064.00,78.72
3063.00,78.89
3062.00,79.06
3061.00,79.24
3060.00,79.41
3059.00,79.59
