Created as New Dataset,Sample 306 By iruser Date Friday, March 13 2026
cm-1,%T
3514.00,79.25
3513.00,79.04
3512.00,78.83
3511.00,78.62
3510.00,78.42
3509.00,78.21
3508.00,78.01
3507.00,77.80
3506.00,77.60
3505.00,77.38
3504.00,77.17
3503.00,76.95
3502.00,76.74
3501.00,76.54
3500.00,76.33
3499.00,76.12
3498.00,75.91
3497.00,75.71
3496.00,75.50
3495.00,75.29
3494.00,75.09
3493.00,74.88
3492.00,74.67
3491.00,74.47
3490.00,74.26
3489.00,74.06
3488.00,73.85
3487.00,73.64
3486.00,73.44
3485.00,73.24
3484.00,73.04
3483.00,72.84
3482.00,72.64
3481.00,72.43
3480.00,72.22
3479.00,72.02
3478.00,71.82
3477.00,71.62
3476.00,71.42
3475.00,71.22
3474.00,71.02
3473.00,70.82
3472.00,70.62
3471.00,70.42
3470.00,70.22
3469.00,70.02
3468.00,69.82
3467.00,69.63
3466.00,69.44
3465.00,69.26
3464.00,69.07
3463.00,68.88
3462.00,68.69
3461.00,68.50
3460.00,68.31
3459.00,68.12
3458.00,67.94
3457.00,67.75
3456.00,67.56
3455.00,67.38
3454.00,67.19
3453.00,67.01
3452.00,66.83
3451.00,66.64
3450.00,66.46
3449.00,66.28
3448.00,66.10
3447.00,65.92
3446.00,65.74
3445.00,65.55
3444.00,65.37
3443.00,65.20
3442.00,65.02
3441.00,64.85
3440.00,64.67
3439.00,64.50
3438.00,64.32
3437.00,64.14
3436.00,63.97
3435.00,63.81
3434.00,63.64
3433.00,63.47
3432.00,63.30
3431.00,63.13
3430.00,62.96
3429.00,62.80
3428.00,62.64
3427.00,62.49
3426.00,62.33
3425.00,62.17
3424.00,62.01
3423.00,61.85
3422.00,61.70
3421.00,61.54
3420.00,61.38
3419.00,61.22
3418.00,61.06
3417.00,60.90
3416.00,60.74
3415.00,60.59
3414.00,60.44
3413.00,60.29
3412.00,60.14
3411.00,60.00
3410.00,59.85
3409.00,59.72
3408.00,59.58
3407.00,59.44
3406.00,59.30
3405.00,59.15
3404.00,59.00
3403.00,58.86
3402.00,58.71
3401.00,58.57
3400.00,58.44
3399.00,58.31
3398.00,58.18
3397.00,58.05
3396.00,57.92
3395.00,57.79
3394.00,57.66
3393.00,57.53
3392.00,57.40
3391.00,57.28
3390.00,57.17
3389.00,57.05
3388.00,56.94
3387.00,56.82
3386.00,56.70
3385.00,56.58
3384.00,56.46
3383.00,56.34
3382.00,56.23
3381.00,56.12
3380.00,56.01
3379.00,55.90
3378.00,55.79
3377.00,55.68
3376.00,55.57
3375.00,55.46
3374.00,55.36
3373.00,55.26
3372.00,55.15
3371.00,55.04
3370.00,54.94
3369.00,54.84
3368.00,54.75
3367.00,54.66
3366.00,54.58
3365.00,54.49
3364.00,54.40
3363.00,54.31
3362.00,54.22
3361.00,54.13
3360.00,54.05
3359.00,53.97
3358.00,53.89
3357.00,53.81
3356.00,53.73
3355.00,53.64
3354.00,53.56
3353.00,53.48
3352.00,53.40
3351.00,53.32
3350.00,53.25
3349.00,53.18
3348.00,53.12
3347.00,53.05
3346.00,52.98
3345.00,52.91
3344.00,52.85
3343.00,52.78
3342.00,52.72
3341.00,52.66
3340.00,52.60
3339.00,52.53
3338.00,52.48
3337.00,52.42
3336.00,52.37
3335.00,52.32
3334.00,52.27
3333.00,52.23
3332.00,52.18
3331.00,52.13
3330.00,52.08
3329.00,52.03
3328.00,51.98
3327.00,51.93
3326.00,51.88
3325.00,51.84
3324.00,51.79
3323.00,51.75
3322.00,51.71
3321.00,51.68
3320.00,51.64
3319.00,51.61
3318.00,51.58
3317.00,51.54
3316.00,51.51
3315.00,51.48
3314.00,51.44
3313.00,51.41
3312.00,51.38
3311.00,51.34
3310.00,51.31
3309.00,51.28
3308.00,51.25
3307.00,51.22
3306.00,51.20
3305.00,51.18
3304.00,51.16
3303.00,51.15
3302.00,51.14
3301.00,51.12
3300.00,51.10
3299.00,51.08
3298.00,51.06
3297.00,51.04
3296.00,51.02
3295.00,51.01
3294.00,51.00
3293.00,50.99
3292.00,50.98
3291.00,50.98
3290.00,50.98
3289.00,50.97
3288.00,50.97
3287.00,50.96
3286.00,50.96
3285.00,50.96
3284.00,50.96
3283.00,50.95
3282.00,50.95
3281.00,50.95
3280.00,50.96
3279.00,50.96
3278.00,50.97
3277.00,50.97
3276.00,50.97
3275.00,50.98
3274.00,50.98
3273.00,50.99
3272.00,51.00
3271.00,51.02
3270.00,51.03
3269.00,51.05
3268.00,51.08
3267.00,51.10
3266.00,51.12
3265.00,51.15
3264.00,51.17
3263.00,51.20
3262.00,51.22
3261.00,51.25
3260.00,51.27
3259.00,51.30
3258.00,51.33
3257.00,51.36
3256.00,51.39
3255.00,51.43
3254.00,51.47
3253.00,51.51
3252.00,51.54
3251.00,51.58
3250.00,51.61
3249.00,51.65
3248.00,51.70
3247.00,51.75
3246.00,51.80
3245.00,51.86
3244.00,51.91
3243.00,51.96
3242.00,52.01
3241.00,52.07
3240.00,52.13
3239.00,52.18
3238.00,52.24
3237.00,52.30
3236.00,52.36
3235.00,52.42
3234.00,52.48
3233.00,52.56
3232.00,52.63
3231.00,52.71
3230.00,52.78
3229.00,52.85
3228.00,52.93
3227.00,53.01
3226.00,53.09
3225.00,53.17
3224.00,53.25
3223.00,53.34
3222.00,53.42
3221.00,53.50
3220.00,53.59
3219.00,53.67
3218.00,53.77
3217.00,53.86
3216.00,53.95
3215.00,54.05
3214.00,54.15
3213.00,54.26
3212.00,54.36
3211.00,54.47
3210.00,54.57
3209.00,54.68
3208.00,54.79
3207.00,54.90
3206.00,55.01
3205.00,55.12
3204.00,55.23
3203.00,55.35
3202.00,55.46
3201.00,55.58
3200.00,55.69
3199.00,55.82
3198.00,55.94
3197.00,56.07
3196.00,56.20
3195.00,56.33
3194.00,56.45
3193.00,56.58
3192.00,56.70
3191.00,56.83
3190.00,56.97
3189.00,57.10
3188.00,57.24
3187.00,57.38
3186.00,57.52
3185.00,57.66
3184.00,57.80
3183.00,57.95
3182.00,58.09
3181.00,58.24
3180.00,58.39
3179.00,58.53
3178.00,58.68
3177.00,58.83
3176.00,58.99
3175.00,59.14
3174.00,59.29
3173.00,59.45
3172.00,59.61
3171.00,59.76
3170.00,59.92
3169.00,60.08
3168.00,60.24
3167.00,60.40
3166.00,60.57
3165.00,60.74
3164.00,60.90
3163.00,61.07
3162.00,61.24
3161.00,61.41
3160.00,61.58
3159.00,61.75
3158.00,61.92
3157.00,62.09
3156.00,62.26
3155.00,62.43
3154.00,62.60
3153.00,62.77
3152.00,62.95
3151.00,63.13
3150.00,63.32
3149.00,63.50
3148.00,63.68
3147.00,63.86
3146.00,64.04
3145.00,64.23
3144.00,64.41
3143.00,64.59
3142.00,64.77
3141.00,64.94
3140.00,65.12
3139.00,65.31
3138.00,65.50
3137.00,65.69
3136.00,65.88
3135.00,66.07
3134.00,66.26
3133.00,66.44
3132.00,66.63
3131.00,66.82
3130.00,67.01
3129.00,67.20
3128.00,67.39
3127.00,67.58
3126.00,67.77
3125.00,67.95
3124.00,68.14
3123.00,68.32
3122.00,68.51
3121.00,68.70
3120.00,68.89
3119.00,69.08
3118.00,69.27
3117.00,69.46
3116.00,69.66
3115.00,69.85
3114.00,70.04
3113.00,70.23
3112.00,70.42
3111.00,70.61
3110.00,70.80
3109.00,70.99
3108.00,71.18
3107.00,71.37
3106.00,71.57
3105.00,71.76
3104.00,71.95
3103.00,72.14
3102.00,72.33
3101.00,72.51
3100.00,72.70
3099.00,72.88
3098.00,73.07
3097.00,73.26
3096.00,73.45
3095.00,73.64
3094.00,73.83
3093.00,74.01
3092.00,74.19
3091.00,74.37
3090.00,74.55
3089.00,74.74
3088.00,74.93
3087.00,75.12
3086.00,75.30
3085.00,75.48
3084.00,75.67
3083.00,75.85
3082.00,76.03
3081.00,76.21
3080.00,76.38
3079.00,76.56
3078.00,76.73
3077.00,76.91
3076.00,77.09
3075.00,77.27
3074.00,77.45
3073.00,77.63
3072.00,77.80
3071.00,77.98
3070.00,78.15
3069.00,78.32
3068.00,78.49
3067.00,78.66
3066.00,78.83
3065.00,79.00
3064.00,79.17
3063.00,79.33
3062.00,79.50
3061.00,79.67
3060.00,79.83
3059.00,80.00
3058.00,80.16
3057.00,80.32
3056.00,80.48
3055.00,80.64
3054.00,80.80
3053.00,80.96
3052.00,81.11
3051.00,81.27
3050.00,81.43
3049.00,81.58
3048.00,81.74
3047.00,81.89
3046.00,82.04
3045.00,82.19
3044.00,82.33
3043.00,82.48
3042.00,82.62
3041.00,82.76
3040.00,82.90
3039.00,83.05
3038.00,83.19
3037.00,83.33
3036.00,83.46
3035.00,83.60
3034.00,83.73
3033.00,83.86
3032.00,84.00
3031.00,84.12
3030.00,84.25
3029.00,84.37
3028.00,84.49
3027.00,84.61
3026.00,84.73
3025.00,84.84
3024.00,84.96
3023.00,85.07
3022.00,85.18
3021.00,85.28
3020.00,85.39
3019.00,85.49
3018.00,85.58
3017.00,85.68
3016.00,85.77
3015.00,85.85
3014.00,85.94
3013.00,86.02
3012.00,86.09
3011.00,86.16
3010.00,86.23
3009.00,86.29
3008.00,86.35
3007.00,86.41
3006.00,86.46
3005.00,86.51
3004.00,86.55
3003.00,86.58
3002.00,86.61
3001.00,86.63
3000.00,86.65
2999.00,86.66
2998.00,86.67
2997.00,86.66
2996.00,86.66
2995.00,86.65
2994.00,86.63
2993.00,86.60
2992.00,86.56
2991.00,86.50
2990.00,86.45
2989.00,86.39
2988.00,86.33
2987.00,86.27
2986.00,86.21
2985.00,86.15
2984.00,86.08
2983.00,86.01
2982.00,85.93
2981.00,85.84
2980.00,85.75
2979.00,85.66
2978.00,85.58
2977.00,85.49
2976.00,85.40
2975.00,85.30
2974.00,85.19
2973.00,85.09
2972.00,84.98
2971.00,84.87
2970.00,84.77
2969.00,84.67
2968.00,84.57
2967.00,84.46
2966.00,84.33
2965.00,84.20
2964.00,84.06
2963.00,83.91
2962.00,83.74
2961.00,83.57
2960.00,83.39
2959.00,83.20
2958.00,83.00
2957.00,82.80
2956.00,82.60
2955.00,82.38
2954.00,82.16
2953.00,81.94
2952.00,81.71
2951.00,81.48
2950.00,81.26
2949.00,81.04
2948.00,80.81
2947.00,80.59
2946.00,80.38
2945.00,80.17
2944.00,79.97
2943.00,79.77
2942.00,79.59
2941.00,79.41
2940.00,79.25
2939.00,79.10
2938.00,78.97
2937.00,78.85
2936.00,78.76
2935.00,78.68
2934.00,78.61
2933.00,78.56
2932.00,78.52
2931.00,78.50
2930.00,78.50
2929.00,78.51
2928.00,78.53
2927.00,78.57
2926.00,78.62
2925.00,78.68
2924.00,78.75
2923.00,78.83
2922.00,78.92
2921.00,79.01
2920.00,79.10
2919.00,79.19
2918.00,79.28
2917.00,79.38
2916.00,79.47
2915.00,79.56
2914.00,79.65
2913.00,79.73
2912.00,79.81
2911.00,79.88
2910.00,79.95
2909.00,80.02
2908.00,80.08
2907.00,80.12
2906.00,80.16
2905.00,80.19
2904.00,80.22
2903.00,80.24
2902.00,80.26
2901.00,80.28
2900.00,80.30
2899.00,80.32
2898.00,80.33
2897.00,80.34
2896.00,80.36
2895.00,80.37
2894.00,80.37
2893.00,80.38
2892.00,80.38
2891.00,80.39
2890.00,80.40
2889.00,80.42
2888.00,80.45
2887.00,80.48
2886.00,80.52
2885.00,80.57
2884.00,80.64
2883.00,80.72
2882.00,80.80
2881.00,80.90
2880.00,81.01
2879.00,81.13
2878.00,81.27
2877.00,81.41
2876.00,81.57
2875.00,81.72
2874.00,81.89
2873.00,82.05
2872.00,82.22
2871.00,82.40
2870.00,82.57
2869.00,82.75
2868.00,82.93
2867.00,83.11
2866.00,83.28
2865.00,83.45
2864.00,83.62
2863.00,83.77
2862.00,83.93
2861.00,84.08
2860.00,84.23
2859.00,84.37
2858.00,84.52
2857.00,84.66
2856.00,84.79
2855.00,84.93
2854.00,85.06
2853.00,85.18
2852.00,85.32
2851.00,85.45
2850.00,85.58
2849.00,85.71
2848.00,85.85
2847.00,85.97
2846.00,86.09
2845.00,86.21
2844.00,86.33
2843.00,86.45
2842.00,86.58
2841.00,86.69
2840.00,86.81
2839.00,86.92
2838.00,87.04
2837.00,87.15
2836.00,87.26
2835.00,87.37
2834.00,87.48
2833.00,87.59
2832.00,87.69
2831.00,87.78
2830.00,87.88
2829.00,87.97
2828.00,88.06
2827.00,88.15
2826.00,88.23
2825.00,88.32
2824.00,88.41
2823.00,88.49
2822.00,88.58
2821.00,88.67
2820.00,88.75
2819.00,88.83
2818.00,88.91
2817.00,88.99
2816.00,89.07
2815.00,89.15
2814.00,89.22
2813.00,89.29
2812.00,89.37
2811.00,89.44
2810.00,89.51
2809.00,89.58
2808.00,89.65
2807.00,89.72
2806.00,89.78
2805.00,89.85
2804.00,89.91
2803.00,89.98
2802.00,90.04
2801.00,90.11
2800.00,90.17
2799.00,90.23
2798.00,90.29
2797.00,90.35
2796.00,90.40
2795.00,90.46
2794.00,90.51
2793.00,90.57
2792.00,90.63
2791.00,90.68
2790.00,90.74
2789.00,90.78
2788.00,90.83
2787.00,90.88
2786.00,90.93
2785.00,90.98
2784.00,91.03
2783.00,91.07
2782.00,91.12
2781.00,91.16
2780.00,91.21
2779.00,91.25
2778.00,91.29
2777.00,91.33
2776.00,91.37
2775.00,91.41
2774.00,91.45
2773.00,91.49
2772.00,91.54
2771.00,91.58
2770.00,91.61
2769.00,91.64
2768.00,91.68
2767.00,91.71
2766.00,91.74
2765.00,91.78
2764.00,91.81
2763.00,91.85
2762.00,91.88
2761.00,91.92
2760.00,91.95
2759.00,91.97
2758.00,91.99
